store_id,order_date,total_orders,breach_rate_pct,z_score,is_anomaly,rain_days,holiday_days,avg_delivery_min
22,2024-06-11,32,81.25,-0.06,False,1,1,14.625
22,2024-06-12,20,90.0,1.08,False,1,0,15.3
22,2024-06-13,27,85.19,0.45,False,2,1,15.666666666666666
22,2024-06-14,29,79.31,-0.31,False,6,0,14.827586206896552
22,2024-06-15,23,95.65,1.82,False,1,2,16.17391304347826
22,2024-06-16,24,83.33,0.21,False,3,1,15.416666666666666
22,2024-06-17,23,73.91,-1.02,False,1,0,13.782608695652174
22,2024-06-18,28,75.0,-0.88,False,3,0,13.607142857142858
22,2024-06-19,31,77.42,-0.56,False,1,2,14.67741935483871
22,2024-06-20,24,75.0,-0.88,False,0,0,14.958333333333334
22,2024-06-21,30,83.33,0.21,False,2,1,13.766666666666667
22,2024-06-22,22,81.82,0.01,False,1,1,14.454545454545455
22,2024-06-23,28,89.29,0.99,False,2,0,14.892857142857142
22,2024-06-24,29,82.76,0.14,False,4,0,16.17241379310345
22,2024-06-25,28,75.0,-0.88,False,2,3,15.357142857142858
22,2024-06-26,21,90.48,1.14,False,4,0,16.38095238095238
22,2024-06-27,27,88.89,0.93,False,2,0,16.14814814814815
22,2024-06-28,29,86.21,0.58,False,0,2,15.172413793103448
22,2024-06-29,34,85.29,0.46,False,1,2,15.764705882352942
22,2024-06-30,19,94.74,1.7,False,2,0,16.842105263157894
22,2024-07-01,31,77.42,-0.56,False,4,1,14.64516129032258
22,2024-07-02,33,81.82,0.01,False,2,0,16.12121212121212
22,2024-07-03,25,68.0,-1.79,False,2,1,14.12
22,2024-07-04,26,80.77,-0.12,False,6,1,15.73076923076923
22,2024-07-05,23,78.26,-0.45,False,1,0,14.782608695652174
22,2024-07-06,24,79.17,-0.33,False,0,0,14.375
22,2024-07-07,33,75.76,-0.78,False,2,0,14.212121212121213
22,2024-07-08,23,78.26,-0.45,False,5,2,16.26086956521739
22,2024-07-09,35,80.0,-0.22,False,5,1,15.4
22,2024-07-10,21,85.71,0.52,False,0,2,14.428571428571429
22,2024-07-11,23,95.65,1.82,False,1,0,17.217391304347824
22,2024-07-12,16,81.25,-0.06,False,2,0,15.25
22,2024-07-13,24,83.33,0.21,False,1,2,15.416666666666666
22,2024-07-14,17,94.12,1.62,False,2,1,14.705882352941176
22,2024-07-15,33,54.55,-3.54,True,2,0,12.212121212121213
22,2024-07-16,25,76.0,-0.75,False,3,0,14.88
22,2024-07-17,26,69.23,-1.63,False,3,2,14.23076923076923
22,2024-07-18,33,87.88,0.8,False,1,1,14.818181818181818
22,2024-07-19,39,82.05,0.04,False,2,1,15.333333333333334
22,2024-07-20,29,79.31,-0.31,False,3,1,15.413793103448276
22,2024-07-21,32,81.25,-0.06,False,3,1,14.40625
22,2024-07-22,23,95.65,1.82,False,3,2,15.434782608695652
22,2024-07-23,23,73.91,-1.02,False,1,1,14.391304347826088
22,2024-07-24,28,71.43,-1.34,False,1,3,14.214285714285714
22,2024-07-25,18,72.22,-1.24,False,1,0,13.333333333333334
22,2024-07-26,20,90.0,1.08,False,1,0,15.5
22,2024-07-27,18,77.78,-0.51,False,0,1,15.722222222222221
22,2024-07-28,25,60.0,-2.83,True,6,0,13.48
22,2024-07-29,31,83.87,0.28,False,2,0,15.258064516129032
22,2024-07-30,29,82.76,0.14,False,3,0,15.03448275862069
22,2024-07-31,26,88.46,0.88,False,2,0,16.423076923076923
22,2024-08-01,26,84.62,0.38,False,3,1,16.076923076923077
22,2024-08-02,31,70.97,-1.4,False,2,1,13.451612903225806
22,2024-08-03,16,100.0,2.38,True,2,2,16.375
22,2024-08-04,21,95.24,1.76,False,2,0,16.142857142857142
22,2024-08-05,27,92.59,1.42,False,1,1,15.444444444444445
22,2024-08-06,17,88.24,0.85,False,2,1,16.294117647058822
22,2024-08-07,21,66.67,-1.96,False,1,1,14.0
22,2024-08-08,21,95.24,1.76,False,5,0,16.428571428571427
22,2024-08-09,21,80.95,-0.1,False,0,0,14.80952380952381
22,2024-08-10,23,86.96,0.68,False,1,0,15.478260869565217
22,2024-08-11,28,67.86,-1.81,False,1,1,14.142857142857142
22,2024-08-12,31,83.87,0.28,False,2,1,14.806451612903226
22,2024-08-13,23,78.26,-0.45,False,1,2,15.391304347826088
22,2024-08-14,31,90.32,1.12,False,3,0,15.35483870967742
22,2024-08-15,26,84.62,0.38,False,1,1,16.0
22,2024-08-16,24,87.5,0.75,False,3,1,16.166666666666668
22,2024-08-17,33,78.79,-0.38,False,3,1,15.272727272727273
22,2024-08-18,33,66.67,-1.96,False,2,1,14.575757575757576
22,2024-08-19,29,89.66,1.03,False,5,0,16.17241379310345
22,2024-08-20,29,75.86,-0.76,False,1,0,13.96551724137931
22,2024-08-21,22,77.27,-0.58,False,0,0,15.272727272727273
22,2024-08-22,23,78.26,-0.45,False,3,1,15.08695652173913
22,2024-08-23,25,84.0,0.3,False,2,0,16.84
22,2024-08-24,32,75.0,-0.88,False,2,1,14.875
22,2024-08-25,28,78.57,-0.41,False,1,1,14.928571428571429
22,2024-08-26,24,83.33,0.21,False,4,2,15.458333333333334
22,2024-08-27,21,76.19,-0.72,False,5,0,14.952380952380953
22,2024-08-28,29,79.31,-0.31,False,0,0,14.689655172413794
22,2024-08-29,30,90.0,1.08,False,5,1,16.8
22,2024-08-30,20,70.0,-1.53,False,0,1,14.2
22,2024-08-31,30,80.0,-0.22,False,5,2,14.5
22,2024-09-01,23,73.91,-1.02,False,3,0,15.347826086956522
22,2024-09-02,26,80.77,-0.12,False,2,0,14.0
22,2024-09-03,22,86.36,0.6,False,0,0,16.318181818181817
22,2024-09-04,18,77.78,-0.51,False,0,1,13.555555555555555
22,2024-09-05,38,84.21,0.32,False,2,2,14.578947368421053
22,2024-09-06,27,74.07,-1.0,False,3,0,14.814814814814815
22,2024-09-07,25,76.0,-0.75,False,4,0,14.6
22,2024-09-08,23,82.61,0.12,False,4,0,14.043478260869565
22,2024-09-09,29,82.76,0.14,False,2,0,15.413793103448276
22,2024-09-10,27,92.59,1.42,False,5,1,16.185185185185187
22,2024-09-11,27,81.48,-0.03,False,5,0,15.222222222222221
22,2024-09-12,28,89.29,0.99,False,4,1,15.714285714285714
22,2024-09-13,23,91.3,1.25,False,1,1,15.217391304347826
22,2024-09-14,28,89.29,0.99,False,2,2,15.75
22,2024-09-15,25,84.0,0.3,False,3,0,15.32
22,2024-09-16,21,85.71,0.52,False,2,0,16.19047619047619
22,2024-09-17,27,66.67,-1.96,False,1,1,12.666666666666666
22,2024-09-18,41,68.29,-1.75,False,5,0,13.926829268292684
22,2024-09-19,25,72.0,-1.27,False,2,0,14.16
22,2024-09-20,23,91.3,1.25,False,0,0,16.130434782608695
22,2024-09-21,25,80.0,-0.22,False,3,2,14.92
22,2024-09-22,26,84.62,0.38,False,2,0,15.384615384615385
22,2024-09-23,19,84.21,0.32,False,2,0,14.578947368421053
22,2024-09-24,28,85.71,0.52,False,3,1,15.642857142857142
22,2024-09-25,25,84.0,0.3,False,1,2,14.72
22,2024-09-26,20,70.0,-1.53,False,2,0,14.7
22,2024-09-27,37,72.97,-1.14,False,3,1,15.27027027027027
22,2024-09-28,19,89.47,1.01,False,2,0,14.842105263157896
22,2024-09-29,27,81.48,-0.03,False,2,1,15.518518518518519
22,2024-09-30,25,80.0,-0.22,False,2,0,15.4
22,2024-10-01,33,81.82,0.01,False,5,2,15.484848484848484
22,2024-10-02,24,83.33,0.21,False,3,0,15.25
22,2024-10-03,22,95.45,1.79,False,3,0,15.363636363636363
22,2024-10-04,25,72.0,-1.27,False,3,1,14.48
22,2024-10-05,32,81.25,-0.06,False,2,0,15.4375
22,2024-10-06,27,81.48,-0.03,False,1,0,14.88888888888889
22,2024-10-07,35,74.29,-0.97,False,4,1,13.942857142857143
22,2024-10-08,27,77.78,-0.51,False,1,1,14.851851851851851
22,2024-10-09,30,80.0,-0.22,False,5,0,14.866666666666667
22,2024-10-10,25,88.0,0.82,False,3,2,15.28
22,2024-10-11,23,69.57,-1.58,False,4,1,13.478260869565217
22,2024-10-12,26,76.92,-0.63,False,2,0,14.346153846153847
22,2024-10-13,29,93.1,1.48,False,3,0,15.827586206896552
22,2024-10-14,29,75.86,-0.76,False,3,1,16.03448275862069
22,2024-10-15,33,75.76,-0.78,False,5,0,14.575757575757576
22,2024-10-16,27,66.67,-1.96,False,3,0,15.037037037037036
22,2024-10-17,24,79.17,-0.33,False,1,1,14.583333333333334
22,2024-10-18,31,83.87,0.28,False,3,2,14.935483870967742
22,2024-10-19,26,69.23,-1.63,False,0,0,14.076923076923077
22,2024-10-20,32,78.12,-0.47,False,1,2,14.125
22,2024-10-21,28,78.57,-0.41,False,0,1,15.107142857142858
22,2024-10-22,25,68.0,-1.79,False,3,2,14.52
22,2024-10-23,23,73.91,-1.02,False,1,0,13.565217391304348
22,2024-10-24,30,83.33,0.21,False,1,0,14.233333333333333
22,2024-10-25,27,85.19,0.45,False,2,2,13.333333333333334
22,2024-10-26,18,83.33,0.21,False,1,1,16.27777777777778
22,2024-10-27,28,82.14,0.05,False,2,0,15.892857142857142
22,2024-10-28,30,63.33,-2.4,True,2,0,13.966666666666667
22,2024-10-29,28,85.71,0.52,False,4,1,14.25
22,2024-10-30,23,82.61,0.12,False,0,2,14.565217391304348
22,2024-10-31,20,100.0,2.38,True,0,2,17.1
22,2024-11-01,24,79.17,-0.33,False,1,0,14.291666666666666
22,2024-11-02,17,82.35,0.08,False,1,2,15.529411764705882
22,2024-11-03,26,80.77,-0.12,False,2,0,14.23076923076923
22,2024-11-04,31,74.19,-0.98,False,3,0,14.129032258064516
22,2024-11-05,26,80.77,-0.12,False,1,0,14.5
22,2024-11-06,29,86.21,0.58,False,1,2,15.344827586206897
22,2024-11-07,15,66.67,-1.96,False,0,2,13.333333333333334
22,2024-11-08,32,75.0,-0.88,False,0,1,13.875
22,2024-11-09,30,80.0,-0.22,False,3,1,15.166666666666666
22,2024-11-10,30,73.33,-1.09,False,1,1,14.466666666666667
22,2024-11-11,20,70.0,-1.53,False,2,2,14.0
22,2024-11-12,28,92.86,1.45,False,3,3,15.464285714285714
22,2024-11-13,21,85.71,0.52,False,1,0,15.857142857142858
22,2024-11-14,25,84.0,0.3,False,1,1,14.48
22,2024-11-15,28,71.43,-1.34,False,1,2,14.035714285714286
22,2024-11-16,25,80.0,-0.22,False,5,0,15.44
22,2024-11-17,32,78.12,-0.47,False,1,2,14.3125
22,2024-11-18,21,71.43,-1.34,False,2,0,14.857142857142858
22,2024-11-19,16,87.5,0.75,False,1,0,15.1875
22,2024-11-20,28,78.57,-0.41,False,1,1,14.071428571428571
22,2024-11-21,26,88.46,0.88,False,1,2,15.23076923076923
22,2024-11-22,20,75.0,-0.88,False,2,0,14.15
22,2024-11-23,29,89.66,1.03,False,2,0,16.20689655172414
22,2024-11-24,24,87.5,0.75,False,3,1,15.458333333333334
22,2024-11-25,20,90.0,1.08,False,1,0,15.4
22,2024-11-26,19,94.74,1.7,False,3,0,17.157894736842106
22,2024-11-27,24,79.17,-0.33,False,2,0,13.375
22,2024-11-28,23,86.96,0.68,False,0,0,15.173913043478262
22,2024-11-29,28,67.86,-1.81,False,1,2,14.928571428571429
22,2024-11-30,32,81.25,-0.06,False,2,0,14.125
22,2024-12-01,26,73.08,-1.13,False,2,0,14.384615384615385
22,2024-12-02,25,96.0,1.86,False,4,0,16.88
22,2024-12-03,41,85.37,0.48,False,4,0,14.536585365853659
22,2024-12-04,21,80.95,-0.1,False,5,1,15.380952380952381
22,2024-12-05,29,75.86,-0.76,False,2,0,14.827586206896552
22,2024-12-06,31,74.19,-0.98,False,0,0,14.741935483870968
22,2024-12-07,25,84.0,0.3,False,2,1,14.92
22,2024-12-08,29,82.76,0.14,False,2,0,15.03448275862069
22,2024-12-09,28,82.14,0.05,False,0,1,14.571428571428571
22,2024-12-10,23,73.91,-1.02,False,2,1,14.347826086956522
22,2024-12-11,24,75.0,-0.88,False,2,0,15.375
22,2024-12-12,28,75.0,-0.88,False,1,1,13.607142857142858
22,2024-12-13,24,79.17,-0.33,False,3,1,15.625
22,2024-12-14,32,84.38,0.35,False,2,0,14.5
22,2024-12-15,27,100.0,2.38,True,7,1,16.51851851851852
22,2024-12-16,24,95.83,1.84,False,2,1,16.916666666666668
22,2024-12-17,26,96.15,1.88,False,3,1,15.884615384615385
22,2024-12-18,22,86.36,0.6,False,2,0,14.909090909090908
22,2024-12-19,21,85.71,0.52,False,2,0,15.666666666666666
22,2024-12-20,23,86.96,0.68,False,4,0,14.08695652173913
22,2024-12-21,33,84.85,0.41,False,2,3,15.090909090909092
22,2024-12-22,29,86.21,0.58,False,3,0,15.068965517241379
22,2024-12-23,34,91.18,1.23,False,2,0,17.0
22,2024-12-24,28,78.57,-0.41,False,1,1,13.928571428571429
22,2024-12-25,32,93.75,1.57,False,3,0,16.5625
22,2024-12-26,23,82.61,0.12,False,1,0,15.173913043478262
22,2024-12-27,26,76.92,-0.63,False,3,0,14.846153846153847
22,2024-12-28,37,83.78,0.27,False,2,3,14.64864864864865
22,2024-12-29,26,80.77,-0.12,False,2,1,14.038461538461538
22,2024-12-30,30,83.33,0.21,False,1,0,16.133333333333333
22,2024-12-31,31,83.87,0.28,False,4,0,15.064516129032258
22,2025-01-01,22,86.36,0.6,False,2,1,16.454545454545453
22,2025-01-02,22,81.82,0.01,False,3,1,16.045454545454547
22,2025-01-03,27,81.48,-0.03,False,4,0,16.22222222222222
22,2025-01-04,29,75.86,-0.76,False,5,0,16.03448275862069
22,2025-01-05,32,78.12,-0.47,False,2,0,15.53125
22,2025-01-06,22,68.18,-1.77,False,2,1,14.545454545454545
22,2025-01-07,30,80.0,-0.22,False,6,0,15.1
22,2025-01-08,33,87.88,0.8,False,5,0,15.606060606060606
22,2025-01-09,18,83.33,0.21,False,2,1,15.666666666666666
22,2025-01-10,21,85.71,0.52,False,4,1,16.0
22,2025-01-11,32,78.12,-0.47,False,1,1,14.625
22,2025-01-12,28,71.43,-1.34,False,0,0,13.75
22,2025-01-13,24,83.33,0.21,False,2,1,14.708333333333334
22,2025-01-14,17,88.24,0.85,False,2,0,16.11764705882353
22,2025-01-15,31,74.19,-0.98,False,5,0,14.67741935483871
22,2025-01-16,25,96.0,1.86,False,5,0,15.68
22,2025-01-17,22,77.27,-0.58,False,0,0,14.681818181818182
22,2025-01-18,30,73.33,-1.09,False,2,1,14.533333333333333
22,2025-01-19,20,90.0,1.08,False,0,0,15.35
22,2025-01-20,31,74.19,-0.98,False,1,0,15.258064516129032
22,2025-01-21,27,62.96,-2.45,True,2,0,13.62962962962963
22,2025-01-22,23,86.96,0.68,False,0,0,15.130434782608695
22,2025-01-23,28,82.14,0.05,False,1,2,14.785714285714286
22,2025-01-24,26,80.77,-0.12,False,2,0,14.307692307692308
22,2025-01-25,36,91.67,1.3,False,4,2,16.194444444444443
22,2025-01-26,25,80.0,-0.22,False,2,0,16.0
22,2025-01-27,28,85.71,0.52,False,6,0,16.0
22,2025-01-28,29,89.66,1.03,False,2,0,16.137931034482758
22,2025-01-29,23,82.61,0.12,False,1,1,15.173913043478262
22,2025-01-30,27,81.48,-0.03,False,6,1,15.481481481481481
22,2025-01-31,31,67.74,-1.82,False,1,1,14.548387096774194
22,2025-02-01,28,85.71,0.52,False,2,1,15.285714285714286
22,2025-02-02,32,84.38,0.35,False,5,2,15.78125
22,2025-02-03,32,75.0,-0.88,False,3,0,14.96875
22,2025-02-04,26,80.77,-0.12,False,2,0,13.807692307692308
22,2025-02-05,36,80.56,-0.15,False,3,2,15.027777777777779
22,2025-02-06,28,85.71,0.52,False,4,0,15.035714285714286
22,2025-02-07,27,81.48,-0.03,False,4,1,15.037037037037036
22,2025-02-08,17,94.12,1.62,False,3,0,17.41176470588235
22,2025-02-09,36,91.67,1.3,False,3,0,15.25
22,2025-02-10,24,95.83,1.84,False,4,0,16.166666666666668
22,2025-02-11,23,78.26,-0.45,False,4,1,14.826086956521738
22,2025-02-12,31,77.42,-0.56,False,1,1,15.064516129032258
22,2025-02-13,28,82.14,0.05,False,2,2,15.071428571428571
22,2025-02-14,25,80.0,-0.22,False,4,2,16.08
22,2025-02-15,30,86.67,0.64,False,4,0,14.433333333333334
22,2025-02-16,24,87.5,0.75,False,1,1,16.375
22,2025-02-17,27,77.78,-0.51,False,1,0,14.37037037037037
22,2025-02-18,26,73.08,-1.13,False,0,0,14.0
22,2025-02-19,21,80.95,-0.1,False,0,0,15.571428571428571
22,2025-02-20,21,90.48,1.14,False,1,0,16.285714285714285
22,2025-02-21,28,85.71,0.52,False,1,2,15.107142857142858
22,2025-02-22,24,79.17,-0.33,False,3,2,15.291666666666666
22,2025-02-23,27,81.48,-0.03,False,6,1,14.592592592592593
22,2025-02-24,30,76.67,-0.66,False,4,0,13.366666666666667
22,2025-02-25,34,73.53,-1.07,False,2,2,14.294117647058824
22,2025-02-26,27,85.19,0.45,False,2,0,15.296296296296296
22,2025-02-27,24,83.33,0.21,False,3,1,15.458333333333334
22,2025-02-28,24,87.5,0.75,False,1,1,15.166666666666666
22,2025-03-01,18,72.22,-1.24,False,3,1,13.61111111111111
22,2025-03-02,25,72.0,-1.27,False,0,0,14.88
22,2025-03-03,25,84.0,0.3,False,3,1,14.36
22,2025-03-04,30,96.67,1.95,False,9,0,16.266666666666666
22,2025-03-05,35,88.57,0.89,False,4,3,15.457142857142857
22,2025-03-06,32,90.62,1.16,False,6,1,16.28125
22,2025-03-07,41,90.24,1.11,False,7,1,15.707317073170731
22,2025-03-08,19,57.89,-3.11,True,1,0,13.0
22,2025-03-09,25,80.0,-0.22,False,2,2,14.64
22,2025-03-10,32,78.12,-0.47,False,6,0,14.21875
22,2025-03-11,24,91.67,1.3,False,4,0,15.75
22,2025-03-12,35,77.14,-0.6,False,3,0,14.514285714285714
22,2025-03-13,36,77.78,-0.51,False,1,0,14.0
22,2025-03-14,25,92.0,1.34,False,0,0,15.72
22,2025-03-15,34,82.35,0.08,False,2,1,14.5
22,2025-03-16,27,77.78,-0.51,False,1,1,14.333333333333334
22,2025-03-17,23,82.61,0.12,False,2,1,15.869565217391305
22,2025-03-18,19,89.47,1.01,False,0,2,15.210526315789474
22,2025-03-19,23,78.26,-0.45,False,0,0,14.782608695652174
22,2025-03-20,28,96.43,1.92,False,4,0,15.678571428571429
22,2025-03-21,29,72.41,-1.21,False,2,0,13.379310344827585
22,2025-03-22,32,87.5,0.75,False,1,0,15.34375
22,2025-03-23,31,87.1,0.7,False,2,1,15.64516129032258
22,2025-03-24,27,62.96,-2.45,True,2,1,13.777777777777779
22,2025-03-25,24,70.83,-1.42,False,3,0,13.083333333333334
22,2025-03-26,26,88.46,0.88,False,2,2,15.692307692307692
22,2025-03-27,34,88.24,0.85,False,1,1,15.823529411764707
22,2025-03-28,28,82.14,0.05,False,3,0,14.392857142857142
22,2025-03-29,11,81.82,0.01,False,0,0,14.818181818181818
22,2025-03-30,28,82.14,0.05,False,4,0,15.357142857142858
22,2025-03-31,31,80.65,-0.14,False,3,0,15.193548387096774
22,2025-04-01,25,80.0,-0.22,False,2,2,14.0
22,2025-04-02,28,85.71,0.52,False,1,0,14.571428571428571
22,2025-04-03,26,88.46,0.88,False,2,0,15.307692307692308
22,2025-04-04,20,85.0,0.43,False,5,0,15.5
22,2025-04-05,27,85.19,0.45,False,3,3,15.444444444444445
22,2025-04-06,25,88.0,0.82,False,0,1,14.96
22,2025-04-07,22,81.82,0.01,False,5,1,15.636363636363637
22,2025-04-08,20,90.0,1.08,False,1,0,15.6
22,2025-04-09,22,63.64,-2.36,True,0,1,15.045454545454545
22,2025-04-10,17,82.35,0.08,False,2,0,13.588235294117647
22,2025-04-11,23,86.96,0.68,False,2,0,16.130434782608695
22,2025-04-12,32,75.0,-0.88,False,2,1,15.125
22,2025-04-13,27,81.48,-0.03,False,2,0,14.555555555555555
22,2025-04-14,29,89.66,1.03,False,3,0,16.0
22,2025-04-15,30,83.33,0.21,False,4,0,16.033333333333335
22,2025-04-16,26,73.08,-1.13,False,1,1,13.653846153846153
22,2025-04-17,37,78.38,-0.44,False,4,5,15.621621621621621
22,2025-04-18,28,92.86,1.45,False,0,1,16.0
22,2025-04-19,25,84.0,0.3,False,2,2,15.88
22,2025-04-20,24,75.0,-0.88,False,0,0,14.333333333333334
22,2025-04-21,26,84.62,0.38,False,1,1,14.923076923076923
22,2025-04-22,29,72.41,-1.21,False,0,1,14.448275862068966
22,2025-04-23,18,66.67,-1.96,False,0,0,13.555555555555555
22,2025-04-24,18,66.67,-1.96,False,4,0,14.555555555555555
22,2025-04-25,27,81.48,-0.03,False,4,1,15.0
22,2025-04-26,40,87.5,0.75,False,0,1,15.85
22,2025-04-27,31,67.74,-1.82,False,3,0,14.35483870967742
22,2025-04-28,23,78.26,-0.45,False,1,0,14.304347826086957
22,2025-04-29,26,80.77,-0.12,False,1,1,16.0
22,2025-04-30,20,65.0,-2.18,True,2,1,13.5
22,2025-05-01,22,81.82,0.01,False,2,2,14.454545454545455
22,2025-05-02,39,76.92,-0.63,False,2,0,15.076923076923077
22,2025-05-03,22,77.27,-0.58,False,0,0,14.590909090909092
22,2025-05-04,27,81.48,-0.03,False,3,0,15.222222222222221
22,2025-05-05,33,84.85,0.41,False,3,0,14.06060606060606
22,2025-05-06,25,80.0,-0.22,False,2,1,13.84
22,2025-05-07,36,77.78,-0.51,False,2,2,14.61111111111111
22,2025-05-08,26,84.62,0.38,False,2,2,14.26923076923077
22,2025-05-09,25,76.0,-0.75,False,1,3,13.48
22,2025-05-10,16,75.0,-0.88,False,2,1,13.5
22,2025-05-11,35,74.29,-0.97,False,4,2,13.571428571428571
22,2025-05-12,28,85.71,0.52,False,0,0,14.428571428571429
22,2025-05-13,25,88.0,0.82,False,3,0,16.2
22,2025-05-14,18,83.33,0.21,False,3,1,15.11111111111111
22,2025-05-15,25,76.0,-0.75,False,4,0,14.76
22,2025-05-16,17,76.47,-0.68,False,2,0,14.647058823529411
22,2025-05-17,22,77.27,-0.58,False,2,0,14.454545454545455
22,2025-05-18,23,78.26,-0.45,False,3,1,15.26086956521739
22,2025-05-19,26,84.62,0.38,False,3,3,14.807692307692308
22,2025-05-20,29,79.31,-0.31,False,0,3,15.275862068965518
22,2025-05-21,29,79.31,-0.31,False,1,0,14.758620689655173
22,2025-05-22,34,91.18,1.23,False,1,3,16.147058823529413
22,2025-05-23,20,85.0,0.43,False,1,0,15.1
22,2025-05-24,25,92.0,1.34,False,0,1,15.88
22,2025-05-25,30,80.0,-0.22,False,0,1,14.133333333333333
22,2025-05-26,25,88.0,0.82,False,4,0,15.8
22,2025-05-27,30,90.0,1.08,False,4,0,14.766666666666667
22,2025-05-28,23,91.3,1.25,False,0,0,15.565217391304348
22,2025-05-29,21,71.43,-1.34,False,0,0,14.571428571428571
22,2025-05-30,27,77.78,-0.51,False,4,0,16.333333333333332
22,2025-05-31,28,82.14,0.05,False,2,1,13.928571428571429
22,2025-06-01,30,80.0,-0.22,False,2,0,14.2
22,2025-06-02,27,85.19,0.45,False,5,1,15.0
22,2025-06-03,31,80.65,-0.14,False,2,1,15.64516129032258
22,2025-06-04,22,86.36,0.6,False,0,0,15.227272727272727
22,2025-06-05,32,84.38,0.35,False,2,1,14.6875
22,2025-06-06,23,86.96,0.68,False,1,0,15.26086956521739
22,2025-06-07,31,80.65,-0.14,False,3,3,15.741935483870968
22,2025-06-08,28,75.0,-0.88,False,1,1,14.714285714285714
22,2025-06-09,29,79.31,-0.31,False,1,3,15.206896551724139
22,2025-06-10,30,80.0,-0.22,False,1,0,15.2
22,2025-06-11,28,71.43,-1.34,False,0,2,14.964285714285714
22,2025-06-12,23,86.96,0.68,False,0,0,14.956521739130435
22,2025-06-13,31,74.19,-0.98,False,2,2,14.387096774193548
22,2025-06-14,29,89.66,1.03,False,3,0,16.79310344827586
22,2025-06-15,28,85.71,0.52,False,1,0,15.107142857142858
22,2025-06-16,36,75.0,-0.88,False,2,1,14.222222222222221
22,2025-06-17,28,82.14,0.05,False,1,0,15.214285714285714
22,2025-06-18,18,83.33,0.21,False,2,0,16.27777777777778
22,2025-06-19,19,84.21,0.32,False,1,1,14.894736842105264
22,2025-06-20,23,86.96,0.68,False,1,1,15.08695652173913
22,2025-06-21,30,80.0,-0.22,False,3,0,16.033333333333335
22,2025-06-22,25,84.0,0.3,False,1,1,14.72
22,2025-06-23,33,78.79,-0.38,False,5,1,15.121212121212121
22,2025-06-24,31,80.65,-0.14,False,3,1,13.612903225806452
22,2025-06-25,25,96.0,1.86,False,3,0,16.76
22,2025-06-26,29,86.21,0.58,False,4,0,15.413793103448276
22,2025-06-27,16,81.25,-0.06,False,0,0,15.4375
22,2025-06-28,27,81.48,-0.03,False,5,1,13.962962962962964
22,2025-06-29,23,86.96,0.68,False,3,1,14.91304347826087
22,2025-06-30,26,84.62,0.38,False,1,0,15.115384615384615
22,2025-07-01,34,88.24,0.85,False,2,1,16.41176470588235
22,2025-07-02,30,76.67,-0.66,False,3,1,14.566666666666666
22,2025-07-03,27,81.48,-0.03,False,4,2,14.37037037037037
22,2025-07-04,33,96.97,1.99,False,3,0,15.151515151515152
22,2025-07-05,18,88.89,0.93,False,3,0,15.277777777777779
22,2025-07-06,32,71.88,-1.28,False,4,1,14.46875
22,2025-07-07,30,83.33,0.21,False,2,0,14.3
22,2025-07-08,33,84.85,0.41,False,2,2,15.06060606060606
22,2025-07-09,25,68.0,-1.79,False,1,1,13.48
22,2025-07-10,20,70.0,-1.53,False,1,1,14.05
22,2025-07-11,28,82.14,0.05,False,4,1,14.857142857142858
22,2025-07-12,22,86.36,0.6,False,2,0,14.590909090909092
22,2025-07-13,23,86.96,0.68,False,1,2,17.08695652173913
22,2025-07-14,29,75.86,-0.76,False,4,1,14.448275862068966
22,2025-07-15,24,75.0,-0.88,False,1,0,15.166666666666666
22,2025-07-16,30,83.33,0.21,False,1,1,15.1
22,2025-07-17,23,73.91,-1.02,False,0,2,13.826086956521738
22,2025-07-18,20,70.0,-1.53,False,3,1,14.85
22,2025-07-19,36,88.89,0.93,False,1,0,14.555555555555555
22,2025-07-20,20,75.0,-0.88,False,1,1,14.2
22,2025-07-21,28,92.86,1.45,False,4,0,15.428571428571429
22,2025-07-22,26,76.92,-0.63,False,3,1,15.923076923076923
22,2025-07-23,26,80.77,-0.12,False,2,0,14.653846153846153
22,2025-07-24,36,86.11,0.57,False,1,0,15.305555555555555
22,2025-07-25,24,70.83,-1.42,False,1,0,14.333333333333334
22,2025-07-26,25,92.0,1.34,False,0,0,15.4
22,2025-07-27,26,92.31,1.38,False,3,0,16.846153846153847
22,2025-07-28,23,73.91,-1.02,False,2,2,13.434782608695652
22,2025-07-29,27,81.48,-0.03,False,4,1,14.851851851851851
22,2025-07-30,25,76.0,-0.75,False,2,0,14.2
22,2025-07-31,23,69.57,-1.58,False,2,2,15.826086956521738
22,2025-08-01,30,86.67,0.64,False,1,1,15.733333333333333
22,2025-08-02,31,90.32,1.12,False,7,1,16.322580645161292
22,2025-08-03,35,91.43,1.27,False,5,0,15.914285714285715
22,2025-08-04,26,84.62,0.38,False,2,0,16.423076923076923
22,2025-08-05,35,80.0,-0.22,False,1,2,14.914285714285715
22,2025-08-06,21,95.24,1.76,False,1,0,14.904761904761905
22,2025-08-07,31,80.65,-0.14,False,0,2,14.483870967741936
22,2025-08-08,21,95.24,1.76,False,1,1,16.714285714285715
22,2025-08-09,26,84.62,0.38,False,3,1,14.653846153846153
22,2025-08-10,31,77.42,-0.56,False,1,2,14.064516129032258
22,2025-08-11,19,89.47,1.01,False,1,1,15.052631578947368
22,2025-08-12,24,75.0,-0.88,False,2,0,14.833333333333334
22,2025-08-13,31,83.87,0.28,False,1,2,15.096774193548388
